"","seqnames","start","end","width","strand","Length","ensemblID","Symbol","EntrezID","meanExprs","logFC","AveExpr","t","P.Value","adj.P.Val","B","associated_phenotypes","gene_description"
"ENSRNOG00000004612","6",23960998,23992824,31827,"-",10976,"ENSRNOG00000004612","Ppp1cb","25594",29.5692592110035,-0.196004641584842,8.5857634061629,-3.77825328587513,0.0020183758193637,0.0233862851525165,-1.43823052253943,"genetic disease; NOONAN SYNDROME-LIKE DISORDER WITH LOOSE ANAGEN HAIR 2; Dandy-Walker Syndrome; Noonan Syndrome","protein phosphatase 1 catalytic subunit beta [Source:RGD Symbol;Acc:3376]"
"ENSRNOG00000066968","2",23566075,23567788,1714,"-",1714,"ENSRNOG00000066968",NA,"NULL",0.704649047182571,1.56124871262743,-1.19698836622123,3.7778836589333,0.00201985451870062,0.0233871997910256,-2.22195375260484,"",NA
"ENSRNOG00000027658","X",135540042,135543958,3917,"-",2186,"ENSRNOG00000027658","Gpr101","317608",5.54587691764959,1.23187965539169,4.10278517375531,3.77611976837926,0.00202692613907736,0.0234400333738833,-1.24676524714983,"CD40 ligand deficiency; growth hormone secreting pituitary adenoma 2; X-linked hyper IgM syndrome; syndromic X-linked intellectual disability Lubs type; CHROMOSOME Xq26.3 DUPLICATION SYNDROME; growth hormone secreting pituitary adenoma; Autistic Disorder; Congenital Heart Defects, Multiple Types, 1, X-Linked","G protein-coupled receptor 101 [Source:RGD Symbol;Acc:1564196]"
"ENSRNOG00000014750","16",2603936,2667292,63357,"+",12647,"ENSRNOG00000014750","Tasor","680155",15.0189889768289,-0.214774350909796,7.60753245463453,-3.77604576373234,0.00202722337953444,0.0234400333738833,-1.42746207699471,"high grade glioma","transcription activation suppressor [Source:RGD Symbol;Acc:1595469]"
"ENSRNOG00000004193","13",45899928,45933643,33716,"+",4068,"ENSRNOG00000004193","Klhl12","266772",14.6308341178431,-0.191484629609611,6.0258059796166,-3.77533715691224,0.00203007174517674,0.0234567349366618,-1.38699066187452,"parathyroid carcinoma; gastrointestinal stromal tumor","kelch-like family member 12 [Source:RGD Symbol;Acc:628717]"
"ENSRNOG00000024712","1",168993032,169100433,107402,"+",3768,"ENSRNOG00000024712","Insc","293166",2.79206374876196,0.762042284450621,2.45945012681292,3.77207090719912,0.00204325354547698,0.0235281685045717,-1.17998613331832,"Intellectual Disability","INSC, spindle orientation adaptor protein [Source:RGD Symbol;Acc:1311379]"
"ENSRNOG00000007139","5",33497137,33518073,20937,"+",2654,"ENSRNOG00000007139","Ttpa","25571",3.27976851573662,-0.36697746573789,3.64686098276741,-3.7723102274697,0.00204228476656881,0.0235281685045717,-1.19861567235329,"Atherosclerosis; liver benign neoplasm; Animal Disease Models; familial isolated deficiency of vitamin E; retinal disease; speech disorder; Hearing Disorders; Muscular Atrophy; Hyperoxia; Urination Disorders; Somatosensory Disorders; Ataxia; Vision Disorders; nervous system disease; Abnormal Reflexes; Vitamin E Deficiency; retinitis pigmentosa","alpha tocopherol transfer protein [Source:RGD Symbol;Acc:3915]"
"ENSRNOG00000007356","4",103576515,103623959,47445,"+",2474,"ENSRNOG00000007356","Chmp3","282834",20.0820075889332,-0.279626836208783,6.28939671236738,-3.77206067445408,0.00204329497846143,0.0235281685045717,-1.4021106303586,"CD8 Deficiency, Familial","charged multivesicular body protein 3 [Source:RGD Symbol;Acc:708556]"
"ENSRNOG00000012324","1",28620293,28701796,81504,"-",5767,"ENSRNOG00000012324","Soga3","108349256",21.9907992484964,-0.219924877827908,6.91473222881895,-3.77309190214153,0.00203912375693839,0.0235281685045717,-1.41996237057524,"Developmental Disabilities","SOGA family member 3 [Source:RGD Symbol;Acc:11479453]"
"ENSRNOG00000066088","10",47245637,47249333,3697,"+",2956,"ENSRNOG00000066088","Ubb","192255",189.227507555506,-0.212313078716911,9.44068205478824,-3.77254713227615,0.00204132622425573,0.0235281685045717,-1.46065943779136,"amyotrophic lateral sclerosis","ubiquitin B [Source:RGD Symbol;Acc:621562]"
"ENSRNOG00000002312","14",35912141,36012564,100424,"-",5602,"ENSRNOG00000002312","Atp10d","360932",2.09819853462753,0.330559780910467,3.70970541322811,3.77156603546657,0.00204529881687229,0.0235350224740374,-1.21261202533002,"Experimental Liver Cirrhosis","ATPase phospholipid transporting 10D (putative) [Source:RGD Symbol;Acc:1588541]"
"ENSRNOG00000057880","10",743685,838459,94775,"+",6705,"ENSRNOG00000057880","Myh11","24582",4.44139500732611,0.423449343876287,4.91592842217549,3.77076857451865,0.00204853361764872,0.0235504605270132,-1.3324059574093,"Marfan Syndrome; Autistic Disorder; patent ductus arteriosus; aortic disease; familial thoracic aortic aneurysm 1; Tricuspid Valve Insufficiency; abdominal aortic aneurysm; Volvulus Of Midgut; acute myeloid leukemia; Ehlers-Danlos syndrome classic type 1; familial thoracic aortic aneurysm 4; Lissencephaly 4; Stroke; Wolff-Parkinson-White Syndrome; intestinal volvulus; connective tissue disease; megacystis-microcolon-intestinal hypoperistalsis syndrome; Aortic Aneurysm; familial thoracic aortic aneurysm 6; gastrointestinal motility disorders; Epilepsy; genetic disease; thoracic aortic aneurysm; Desbuquois Dysplasia 1; bicuspid aortic valve disease; Pseudoxanthoma Elasticum; Schizophrenia; Megacystis-Microcolon-Intestinal Hypoperistalsis Syndrome 2; Intestinal Pseudo-Obstruction; Visceral Myopathy 2; Loeys-Dietz syndrome; Lissencephaly; acute myelomonocytic leukemia; Pulmonary Valve Stenosis","myosin heavy chain 11 [Source:RGD Symbol;Acc:3136]"
"ENSRNOG00000021096","1",96371938,96387991,16054,"+",2622,"ENSRNOG00000021096","Tmem143","308593",4.7827809422697,-0.277123127280738,3.78630831940582,-3.7705405517617,0.00204945951677503,0.0235504605270132,-1.21248176155443,"developmental and epileptic encephalopathy 12","transmembrane protein 143 [Source:RGD Symbol;Acc:1305013]"
"ENSRNOG00000007581","7",23994217,24048079,53863,"-",4690,"ENSRNOG00000007581","Slc17a8","266767",2.15314513217129,0.615337612434824,3.21285076898936,3.76933718360417,0.00205435289296808,0.0235904660726534,-1.18684379595903,"cochlear disease; trichinosis; Hyperalgesia; Parkinsonism; Nonsyndromic Sensorineural Hearing Loss; autosomal dominant nonsyndromic deafness 25; Sciatic Neuropathy; transient cerebral ischemia","solute carrier family 17 member 8 [Source:RGD Symbol;Acc:628870]"
"ENSRNOG00000066233","14",7381569,7408187,26619,"-",1204,"ENSRNOG00000066233",NA,"NULL",2.57499752565454,1.66379159820748,-3.07925757856835,3.76652059212704,0.00206585264050077,0.0235969540988069,-3.01674935629955,"","uncharacterized LOC120096727 [Source:RGD Symbol;Acc:41284210]"
"ENSRNOG00000030625","8",103767995,103816511,48517,"-",3987,"ENSRNOG00000030625","Tf","24825",177.600961812689,0.685886437249998,9.55925294756352,3.76575936890847,0.00206897179519658,0.0235969540988069,-1.47709138577426,"Diabetic Nephropathies; Anemia; Primary Lymphedema with Myelodysplasia; Experimental Liver Cirrhosis; Drug-Related Side Effects and Adverse Reactions; hypertension; Animal Mammary Neoplasms; Nephrotic Syndrome; Glomerulonephritis; Restless Legs Syndrome; Experimental Mammary Neoplasms; fatty liver disease; Hyperglycemia; membranous glomerulonephritis; Brain Injuries; Intracranial Hemorrhages; atransferrinemia; iron deficiency anemia; Alzheimer's Disease; Acute-Phase Reaction; Echinococcosis; Iron Overload; Chemical and Drug Induced Liver Injury; alcohol use disorder; Neoplasm Invasiveness; prostate cancer; Hepatitis; type 1 diabetes mellitus; gastrointestinal system disease; Carcinoma; Paratuberculosis; obesity; lung adenocarcinoma; Nerve Degeneration; Brain Hypoxia-Ischemia; Autistic Disorder; Alkaptonuria; Inflammation; hypochromic microcytic anemia; Insulin Resistance; acute kidney failure; malignant mesothelioma; Metabolic Syndrome; Experimental Diabetes Mellitus","transferrin [Source:RGD Symbol;Acc:3845]"
"ENSRNOG00000032788","4",116490616,116690709,200094,"+",7433,"ENSRNOG00000032788","Dysf","312492",0.923034383918658,0.620044726690884,1.84254131183386,3.76819516691271,0.00205900774420117,0.0235969540988069,-1.24788470994929,"myopathy; Dysferlinopathy; Miyoshi muscular dystrophy; distal muscular dystrophy with anterior tibial onset; distal myopathy; Miyoshi muscular dystrophy 1; Experimental Liver Cirrhosis; muscular dystrophy; peripheral nervous system disease; autosomal recessive limb-girdle muscular dystrophy type 2B; autosomal recessive limb-girdle muscular dystrophy; juvenile rheumatoid arthritis; Muscle Weakness; genetic disease; Neuropathy","dysferlin [Source:RGD Symbol;Acc:1311023]"
"ENSRNOG00000029938","13",44495050,44555612,60563,"+",7851,"ENSRNOG00000029938","Pik3c2b","289021",13.1908033015237,0.524520447453803,5.60864986782578,3.76631165841226,0.00206670828313018,0.0235969540988069,-1.39046369838802,"parathyroid carcinoma; gastrointestinal stromal tumor; Neoplasm Metastasis; Autistic Disorder","phosphatidylinositol-4-phosphate 3-kinase, catalytic subunit type 2 beta [Source:RGD Symbol;Acc:1306541]"
"ENSRNOG00000013661","6",131214861,131250320,35460,"+",6722,"ENSRNOG00000013661","Kif26a","314473",4.16065893756235,0.417861646322739,4.0429463353732,3.76765996576122,0.00206119289834678,0.0235969540988069,-1.24822822621513,"Herpes Simplex Encephalitis 3","kinesin family member 26A [Source:RGD Symbol;Acc:1307957]"
"ENSRNOG00000070894","14",1386849,1388083,1235,"+",1235,"ENSRNOG00000070894",NA,"NULL",14.0650374135432,-0.343834530767397,4.68754660404026,-3.76778145015898,0.00206069668775902,0.0235969540988069,-1.29651794674791,"",NA
"ENSRNOG00000015777","18",67166718,67188595,21878,"+",4095,"ENSRNOG00000015777","Mex3c","307271",10.8408218746788,-0.277314887217263,5.71897117543592,-3.76610751943664,0.00206754463694089,0.0235969540988069,-1.3866933833041,"juvenile rheumatoid arthritis; Intellectual Disability; Atrial Fibrillation","mex-3 RNA binding family member C [Source:RGD Symbol;Acc:1309023]"
"ENSRNOG00000014459","18",50053023,50069823,16801,"+",2346,"ENSRNOG00000014459","Phax","286917",11.1572595041008,-0.262752896299967,5.15612771194078,-3.76605011998989,0.00206777986326421,0.0235969540988069,-1.34742965294475,"familial adenomatous polyposis 1; Hirschsprung's disease; Pyridoxine-Dependent Epilepsy; Neurodevelopmental Disorders; adult-onset autosomal dominant demyelinating leukodystrophy; Hereditary Neoplastic Syndromes","phosphorylated adaptor for RNA export [Source:RGD Symbol;Acc:708448]"
"ENSRNOG00000019843","5",131470348,131670810,200463,"-",2652,"ENSRNOG00000019843","St3gal3","64445",12.8072128926927,-0.240663884859714,4.92372135062347,-3.76564542569401,0.00206943909451134,0.0235969540988069,-1.33049087264366,"Charcot-Marie-Tooth disease dominant intermediate C; developmental and epileptic encephalopathy; developmental and epileptic encephalopathy 1; Myoclonic Epilepsies; developmental and epileptic encephalopathy 15; autosomal recessive intellectual developmental disorder 12; early infantile epileptic encephalopathy; Mobility Limitation; Intellectual Disability; neonatal jaundice","ST3 beta-galactoside alpha-2,3-sialyltransferase 3 [Source:RGD Symbol;Acc:68414]"
"ENSRNOG00000036663","10",106542566,106592563,49998,"+",5126,"ENSRNOG00000036663","Foxk2","303753",17.8828895501675,-0.194919589266428,6.6288811130458,-3.76600417192501,0.0020679681806989,0.0235969540988069,-1.42631488522792,"male infertility; primary ovarian insufficiency","forkhead box K2 [Source:RGD Symbol;Acc:1305408]"
"ENSRNOG00000030232","8",65501240,65538507,37268,"-",2927,"ENSRNOG00000030232","Hacd3","300783",50.7856375054233,-0.189687634196966,7.44775408806996,-3.76539820397381,0.00207045335820271,0.0235969540988069,-1.44539710694198,"colorectal cancer; nemaline myopathy 6; Bloom Syndrome","3-hydroxyacyl-CoA dehydratase 3 [Source:RGD Symbol;Acc:1565496]"
"ENSRNOG00000008622","4",82393730,82790325,396596,"+",4211,"ENSRNOG00000008622","Creb5","500131",2.68669378528605,0.877849168881947,2.5336447304698,3.76452966517883,0.00207402066390675,0.0236214977863353,-1.1909225531939,"Lung Carcinoid Tumors; Pleomorphic Xanthoastrocytoma; Atrial Fibrillation; Habitual Abortions","cAMP responsive element binding protein 5 [Source:RGD Symbol;Acc:1566107]"
"ENSRNOG00000000373","20",23623560,25199978,1576419,"-",4443,"ENSRNOG00000000373","AABR07044900.1",NA,4.8900432682886,0.883353778841599,3.42308679106031,3.76350644339106,0.00207823128608239,0.0236275519288176,-1.21255702221846,"Syncope; urinary bladder cancer; dilated cardiomyopathy; familial hypertrophic cardiomyopathy; asthma; arrhythmogenic right ventricular dysplasia 13; Long QT Syndrome; substance-related disorder; Dilated Cardiomyopathy with Left Ventricular Noncompaction","catenin alpha 3 [Source:RGD Symbol;Acc:1562230]"
"ENSRNOG00000066725","12",35013682,35014869,1188,"+",1083,"ENSRNOG00000066725",NA,"NULL",3.95108021257078,0.542824593041812,1.86059196010832,3.76155854857165,0.00208627096090549,0.0236275519288176,-1.24902538588733,"",NA
"ENSRNOG00000052873","2",221391153,221459401,68249,"-",4735,"ENSRNOG00000052873","Npnt","686753",2.86751927577279,0.45196141092906,3.08244956623141,3.76131472067039,0.00208727954554314,0.0236275519288176,-1.19736204510443,"bilateral renal aplasia","nephronectin [Source:RGD Symbol;Acc:1593709]"
"ENSRNOG00000070236","X",130050395,130055678,5284,"-",3788,"ENSRNOG00000070236",NA,"NULL",3.62894585117123,0.40944652945791,2.9711863950294,3.76269344453904,0.00208158300456041,0.0236275519288176,-1.19225990100903,"",NA
"ENSRNOG00000026186","2",234897717,234930994,33278,"+",5857,"ENSRNOG00000026186","Syde2","308021",4.53208351048616,0.388657730088539,4.35056706582801,3.76218556605736,0.00208367959537104,0.0236275519288176,-1.29292540692165,"","synapse defective Rho GTPase homolog 2 [Source:RGD Symbol;Acc:1564206]"
"ENSRNOG00000007151","4",28666843,29258861,592019,"+",4942,"ENSRNOG00000007151","Cdk14","362316",64.3625280947946,-0.319845170002615,8.34093604484579,-3.76232754212616,0.00208309328356867,0.0236275519288176,-1.46503116719875,"hepatocellular carcinoma; Pleomorphic Xanthoastrocytoma","cyclin-dependent kinase 14 [Source:RGD Symbol;Acc:1305544]"
"ENSRNOG00000008851","4",62776993,62799003,22011,"-",3671,"ENSRNOG00000008851","Slc35b4","296969",20.7336462394104,-0.220613486395877,6.55775042012976,-3.76263031166375,0.00208184350914757,0.0236275519288176,-1.43070585440288,"Pleomorphic Xanthoastrocytoma","solute carrier family 35 member B4 [Source:RGD Symbol;Acc:1308985]"
"ENSRNOG00000018939","8",48811900,48823622,11723,"-",2801,"ENSRNOG00000018939","Rexo2","300689",13.5439617436464,-0.212222586960353,5.17675916624236,-3.76136173309999,0.00208708504200306,0.0236275519288176,-1.35780662730438,"Chromosome 11, Partial Trisomy 11q; Intellectual Disability","RNA exonuclease 2 [Source:RGD Symbol;Acc:1304874]"
"ENSRNOG00000004132","10",82795137,82943292,148156,"+",3441,"ENSRNOG00000004132","Lasp1","29278",40.175895820289,-0.209229891111636,7.39329297641424,-3.76333668906705,0.00207893067340477,0.0236275519288176,-1.44813765581507,"Endometrial Neoplasms; hereditary breast ovarian cancer syndrome; Autistic Disorder","LIM and SH3 protein 1 [Source:RGD Symbol;Acc:68408]"
"ENSRNOG00000022071","10",87408536,87426168,17633,"-",4087,"ENSRNOG00000022071","Itga2b","685269",0.582940810640883,0.800099677263405,1.00883220364573,3.76015542755467,0.0020920816817702,0.0236498651820138,-1.41931994192042,"Reperfusion Injury; Stroke; Thrombocytopenic Purpura; Glanzmann's thrombasthenia; Thrombocytopenia; Cerebral Hemorrhage; Neonatal Alloimmune Thrombocytopenia; Severe Acute Respiratory Syndrome; Endotoxemia; hemorrhagic disease; platelet-type bleeding disorder 16; von Willebrand's disease 1; von Willebrand's disease 2; juvenile rheumatoid arthritis; Carotid Artery Thrombosis; Glanzmann Thrombasthenia 1; Experimental Liver Cirrhosis","integrin subunit alpha 2b [Source:RGD Symbol;Acc:1596428]"
"ENSRNOG00000009019","4",124195218,124268875,73658,"+",6686,"ENSRNOG00000009019","Slc6a6","29464",22.22801895339,0.324358238962371,6.94750519599676,3.76026632104773,0.00209162184404426,0.0236498651820138,-1.44696528487821,"Retinal Degeneration; Megacolon; retinitis pigmentosa; Hypertaurinuric Cardiomyopathy; Multiple System Atrophy; Myocardial Ischemia","solute carrier family 6 member 6 [Source:RGD Symbol;Acc:61912]"
"ENSRNOG00000017243","1",193708167,193725359,17193,"-",3558,"ENSRNOG00000017243","Bnip3","84480",23.590187747042,-0.32814785373915,6.55386085261167,-3.75855595847581,0.00209872554671538,0.0236929097530545,-1.43733169808487,"distal 10q deletion syndrome; Kidney Reperfusion Injury; Subarachnoid Hemorrhage; transient cerebral ischemia; ductal carcinoma in situ; Manganese Poisoning; Hyperoxia; perinatal necrotizing enterocolitis; obesity; Spinal Cord Injuries; congestive heart failure; Prostatic Neoplasms; Myocardial Infarction; middle cerebral artery infarction; Chronic Intermittent Hypoxia; Retinal Detachment; Multiple Myeloma; Myocardial Reperfusion Injury; chronic obstructive pulmonary disease; Stomach Neoplasms; Hemorrhage","BCL2 interacting protein 3 [Source:RGD Symbol;Acc:620800]"
"ENSRNOG00000010889","2",170149694,170309941,160248,"+",5600,"ENSRNOG00000010889","Fbxw7","100360914",22.1553303537848,-0.267018709796449,7.48333445483247,-3.75862271787993,0.00209844781471084,0.0236929097530545,-1.45829237549447,"colorectal cancer; papillary renal cell carcinoma; basal cell carcinoma; Medulloblastoma; skin melanoma; transitional cell carcinoma; Genomic Instability; B-Cell Chronic Lymphocytic Leukemia; esophageal carcinoma; melanoma; adenoid cystic carcinoma; sporadic papillary renal cell carcinoma; Breast Neoplasms; Liver Metastasis; Endometrial Neoplasms; high grade glioma; glioblastoma; T-cell acute lymphoblastic leukemia; lung adenocarcinoma; ovarian serous cystadenocarcinoma; uterine carcinosarcoma; lung squamous cell carcinoma; Neurodevelopmental Disorders; uterine cancer; gastric adenocarcinoma; chronic lymphocytic leukemia; Uterine Cervical Neoplasms; Colorectal Neoplasms; head and neck squamous cell carcinoma; esophagus squamous cell carcinoma","F-box and WD repeat domain containing 7 [Source:RGD Symbol;Acc:2321145]"
